Data values,Data description,Area code,Area name,Domain,Notes
3,Quintile,W01000766,Cwmbwrla 4,Employment,
3,Quintile,W01000766,Cwmbwrla 4,Health,
3,Quintile,W01000766,Cwmbwrla 4,Education,
5,Quintile,W01000766,Cwmbwrla 4,Access to services,
2,Quintile,W01000766,Cwmbwrla 4,Housing,
4,Quintile,W01000766,Cwmbwrla 4,Community safety,
2,Quintile,W01000766,Cwmbwrla 4,Physical environment,
1,Quintile,W01000767,Cwmbwrla 5,WIMD,
1,Quintile,W01000767,Cwmbwrla 5,Income,
1,Quintile,W01000767,Cwmbwrla 5,Employment,
1,Quintile,W01000767,Cwmbwrla 5,Health,
1,Quintile,W01000767,Cwmbwrla 5,Education,
5,Quintile,W01000767,Cwmbwrla 5,Access to services,
2,Quintile,W01000767,Cwmbwrla 5,Housing,
2,Quintile,W01000767,Cwmbwrla 5,Community safety,
3,Quintile,W01000767,Cwmbwrla 5,Physical environment,
4,Quintile,W01000768,Dunvant and Killay 1,WIMD,
3,Quintile,W01000768,Dunvant and Killay 1,Income,
4,Quintile,W01000768,Dunvant and Killay 1,Employment,
4,Quintile,W01000768,Dunvant and Killay 1,Health,
4,Quintile,W01000768,Dunvant and Killay 1,Education,
3,Quintile,W01000768,Dunvant and Killay 1,Access to services,
4,Quintile,W01000768,Dunvant and Killay 1,Housing,
5,Quintile,W01000768,Dunvant and Killay 1,Community safety,
5,Quintile,W01000768,Dunvant and Killay 1,Physical environment,
5,Quintile,W01000769,Dunvant and Killay 2,WIMD,
5,Quintile,W01000769,Dunvant and Killay 2,Income,
5,Quintile,W01000769,Dunvant and Killay 2,Employment,
5,Quintile,W01000769,Dunvant and Killay 2,Health,
4,Quintile,W01000769,Dunvant and Killay 2,Education,
2,Quintile,W01000769,Dunvant and Killay 2,Access to services,
5,Quintile,W01000769,Dunvant and Killay 2,Housing,
5,Quintile,W01000769,Dunvant and Killay 2,Community safety,
5,Quintile,W01000769,Dunvant and Killay 2,Physical environment,
5,Quintile,W01000770,Dunvant and Killay 3,WIMD,
5,Quintile,W01000770,Dunvant and Killay 3,Income,
5,Quintile,W01000770,Dunvant and Killay 3,Employment,
5,Quintile,W01000770,Dunvant and Killay 3,Health,
5,Quintile,W01000770,Dunvant and Killay 3,Education,
5,Quintile,W01000770,Dunvant and Killay 3,Access to services,
5,Quintile,W01000770,Dunvant and Killay 3,Housing,
5,Quintile,W01000770,Dunvant and Killay 3,Community safety,
4,Quintile,W01000770,Dunvant and Killay 3,Physical environment,
4,Quintile,W01000771,Fairwood 2,WIMD,
4,Quintile,W01000771,Fairwood 2,Income,
4,Quintile,W01000771,Fairwood 2,Employment,
5,Quintile,W01000771,Fairwood 2,Health,
4,Quintile,W01000771,Fairwood 2,Education,
2,Quintile,W01000771,Fairwood 2,Access to services,
4,Quintile,W01000771,Fairwood 2,Housing,
5,Quintile,W01000771,Fairwood 2,Community safety,
5,Quintile,W01000771,Fairwood 2,Physical environment,
5,Quintile,W01000772,Fairwood 1,WIMD,
5,Quintile,W01000772,Fairwood 1,Income,
4,Quintile,W01000772,Fairwood 1,Employment,
5,Quintile,W01000772,Fairwood 1,Health,
5,Quintile,W01000772,Fairwood 1,Education,
2,Quintile,W01000772,Fairwood 1,Access to services,
4,Quintile,W01000772,Fairwood 1,Housing,
5,Quintile,W01000772,Fairwood 1,Community safety,
5,Quintile,W01000772,Fairwood 1,Physical environment,
3,Quintile,W01000774,Gorseinon and Penyrheol 1,WIMD,
3,Quintile,W01000774,Gorseinon and Penyrheol 1,Income,
3,Quintile,W01000774,Gorseinon and Penyrheol 1,Employment,
2,Quintile,W01000774,Gorseinon and Penyrheol 1,Health,
2,Quintile,W01000774,Gorseinon and Penyrheol 1,Education,
5,Quintile,W01000774,Gorseinon and Penyrheol 1,Access to services,
3,Quintile,W01000774,Gorseinon and Penyrheol 1,Housing,
2,Quintile,W01000774,Gorseinon and Penyrheol 1,Community safety,
5,Quintile,W01000774,Gorseinon and Penyrheol 1,Physical environment,
4,Quintile,W01000775,Gower (Swansea) 1,WIMD,
5,Quintile,W01000775,Gower (Swansea) 1,Income,
5,Quintile,W01000775,Gower (Swansea) 1,Employment,
5,Quintile,W01000775,Gower (Swansea) 1,Health,
5,Quintile,W01000775,Gower (Swansea) 1,Education,
1,Quintile,W01000775,Gower (Swansea) 1,Access to services,
2,Quintile,W01000775,Gower (Swansea) 1,Housing,
5,Quintile,W01000775,Gower (Swansea) 1,Community safety,
5,Quintile,W01000775,Gower (Swansea) 1,Physical environment,
4,Quintile,W01000776,Gower (Swansea) 2,WIMD,
5,Quintile,W01000776,Gower (Swansea) 2,Income,
5,Quintile,W01000776,Gower (Swansea) 2,Employment,
5,Quintile,W01000776,Gower (Swansea) 2,Health,
5,Quintile,W01000776,Gower (Swansea) 2,Education,
1,Quintile,W01000776,Gower (Swansea) 2,Access to services,
1,Quintile,W01000776,Gower (Swansea) 2,Housing,
5,Quintile,W01000776,Gower (Swansea) 2,Community safety,
4,Quintile,W01000776,Gower (Swansea) 2,Physical environment,
5,Quintile,W01000777,Gowerton 1,WIMD,
5,Quintile,W01000777,Gowerton 1,Income,
5,Quintile,W01000777,Gowerton 1,Employment,
4,Quintile,W01000777,Gowerton 1,Health,
5,Quintile,W01000777,Gowerton 1,Education,
4,Quintile,W01000777,Gowerton 1,Access to services,
5,Quintile,W01000777,Gowerton 1,Housing,
4,Quintile,W01000777,Gowerton 1,Community safety,
1,Quintile,W01000777,Gowerton 1,Physical environment,
5,Quintile,W01000778,Gowerton 2,WIMD,
4,Quintile,W01000778,Gowerton 2,Income,
4,Quintile,W01000778,Gowerton 2,Employment,
3,Quintile,W01000778,Gowerton 2,Health,
4,Quintile,W01000778,Gowerton 2,Education,
5,Quintile,W01000778,Gowerton 2,Access to services,
4,Quintile,W01000778,Gowerton 2,Housing,
4,Quintile,W01000778,Gowerton 2,Community safety,
4,Quintile,W01000778,Gowerton 2,Physical environment,
3,Quintile,W01000779,Gowerton 3,WIMD,
2,Quintile,W01000779,Gowerton 3,Income,
3,Quintile,W01000779,Gowerton 3,Employment,
2,Quintile,W01000779,Gowerton 3,Health,
3,Quintile,W01000779,Gowerton 3,Education,
3,Quintile,W01000779,Gowerton 3,Access to services,
4,Quintile,W01000779,Gowerton 3,Housing,
3,Quintile,W01000779,Gowerton 3,Community safety,
5,Quintile,W01000779,Gowerton 3,Physical environment,
5,Quintile,W01000781,Dunvant and Killay 4,WIMD,
5,Quintile,W01000781,Dunvant and Killay 4,Income,
5,Quintile,W01000781,Dunvant and Killay 4,Employment,
5,Quintile,W01000781,Dunvant and Killay 4,Health,
5,Quintile,W01000781,Dunvant and Killay 4,Education,
5,Quintile,W01000781,Dunvant and Killay 4,Access to services,
5,Quintile,W01000781,Dunvant and Killay 4,Housing,
5,Quintile,W01000781,Dunvant and Killay 4,Community safety,
5,Quintile,W01000781,Dunvant and Killay 4,Physical environment,
5,Quintile,W01000782,Dunvant and Killay 5,WIMD,
5,Quintile,W01000782,Dunvant and Killay 5,Income,
5,Quintile,W01000782,Dunvant and Killay 5,Employment,
5,Quintile,W01000782,Dunvant and Killay 5,Health,
5,Quintile,W01000782,Dunvant and Killay 5,Education,
5,Quintile,W01000782,Dunvant and Killay 5,Access to services,
5,Quintile,W01000782,Dunvant and Killay 5,Housing,
5,Quintile,W01000782,Dunvant and Killay 5,Community safety,
5,Quintile,W01000782,Dunvant and Killay 5,Physical environment,
4,Quintile,W01000784,Llwchwr 1,WIMD,
4,Quintile,W01000784,Llwchwr 1,Income,
3,Quintile,W01000784,Llwchwr 1,Employment,
3,Quintile,W01000784,Llwchwr 1,Health,
3,Quintile,W01000784,Llwchwr 1,Education,
4,Quintile,W01000784,Llwchwr 1,Access to services,
3,Quintile,W01000784,Llwchwr 1,Housing,
4,Quintile,W01000784,Llwchwr 1,Community safety,
3,Quintile,W01000784,Llwchwr 1,Physical environment,
5,Quintile,W01000785,Llwchwr 2,WIMD,
5,Quintile,W01000785,Llwchwr 2,Income,
5,Quintile,W01000785,Llwchwr 2,Employment,
4,Quintile,W01000785,Llwchwr 2,Health,
4,Quintile,W01000785,Llwchwr 2,Education,
3,Quintile,W01000785,Llwchwr 2,Access to services,
5,Quintile,W01000785,Llwchwr 2,Housing,
5,Quintile,W01000785,Llwchwr 2,Community safety,
5,Quintile,W01000785,Llwchwr 2,Physical environment,
5,Quintile,W01000786,Llwchwr 3,WIMD,
5,Quintile,W01000786,Llwchwr 3,Income,
4,Quintile,W01000786,Llwchwr 3,Employment,
4,Quintile,W01000786,Llwchwr 3,Health,
4,Quintile,W01000786,Llwchwr 3,Education,
3,Quintile,W01000786,Llwchwr 3,Access to services,
4,Quintile,W01000786,Llwchwr 3,Housing,
5,Quintile,W01000786,Llwchwr 3,Community safety,
5,Quintile,W01000786,Llwchwr 3,Physical environment,
2,Quintile,W01000787,Landore 1,WIMD,
2,Quintile,W01000787,Landore 1,Income,
2,Quintile,W01000787,Landore 1,Employment,
2,Quintile,W01000787,Landore 1,Health,
2,Quintile,W01000787,Landore 1,Education,
3,Quintile,W01000787,Landore 1,Access to services,
1,Quintile,W01000787,Landore 1,Housing,
2,Quintile,W01000787,Landore 1,Community safety,
2,Quintile,W01000787,Landore 1,Physical environment,
2,Quintile,W01000788,Landore 2,WIMD,
2,Quintile,W01000788,Landore 2,Income,
2,Quintile,W01000788,Landore 2,Employment,
2,Quintile,W01000788,Landore 2,Health,
1,Quintile,W01000788,Landore 2,Education,
5,Quintile,W01000788,Landore 2,Access to services,
2,Quintile,W01000788,Landore 2,Housing,
2,Quintile,W01000788,Landore 2,Community safety,
2,Quintile,W01000788,Landore 2,Physical environment,
1,Quintile,W01000789,Landore 3,WIMD,
1,Quintile,W01000789,Landore 3,Income,
1,Quintile,W01000789,Landore 3,Employment,
1,Quintile,W01000789,Landore 3,Health,
2,Quintile,W01000789,Landore 3,Education,
5,Quintile,W01000789,Landore 3,Access to services,
1,Quintile,W01000789,Landore 3,Housing,
2,Quintile,W01000789,Landore 3,Community safety,
1,Quintile,W01000789,Landore 3,Physical environment,
2,Quintile,W01000790,Landore 4,WIMD,
2,Quintile,W01000790,Landore 4,Income,
3,Quintile,W01000790,Landore 4,Employment,
2,Quintile,W01000790,Landore 4,Health,
2,Quintile,W01000790,Landore 4,Education,
4,Quintile,W01000790,Landore 4,Access to services,
1,Quintile,W01000790,Landore 4,Housing,
3,Quintile,W01000790,Landore 4,Community safety,
1,Quintile,W01000790,Landore 4,Physical environment,
5,Quintile,W01000791,Llangyfelach 1,WIMD,
5,Quintile,W01000791,Llangyfelach 1,Income,
5,Quintile,W01000791,Llangyfelach 1,Employment,
4,Quintile,W01000791,Llangyfelach 1,Health,
4,Quintile,W01000791,Llangyfelach 1,Education,
2,Quintile,W01000791,Llangyfelach 1,Access to services,
5,Quintile,W01000791,Llangyfelach 1,Housing,
5,Quintile,W01000791,Llangyfelach 1,Community safety,
4,Quintile,W01000791,Llangyfelach 1,Physical environment,
5,Quintile,W01000792,Pontlliw and Tircoed,WIMD,
5,Quintile,W01000792,Pontlliw and Tircoed,Income,
4,Quintile,W01000792,Pontlliw and Tircoed,Employment,
5,Quintile,W01000792,Pontlliw and Tircoed,Health,
5,Quintile,W01000792,Pontlliw and Tircoed,Education,
1,Quintile,W01000792,Pontlliw and Tircoed,Access to services,
5,Quintile,W01000792,Pontlliw and Tircoed,Housing,
5,Quintile,W01000792,Pontlliw and Tircoed,Community safety,
3,Quintile,W01000792,Pontlliw and Tircoed,Physical environment,
5,Quintile,W01000793,Llangyfelach 3,WIMD,
5,Quintile,W01000793,Llangyfelach 3,Income,
5,Quintile,W01000793,Llangyfelach 3,Employment,
5,Quintile,W01000793,Llangyfelach 3,Health,
5,Quintile,W01000793,Llangyfelach 3,Education,
1,Quintile,W01000793,Llangyfelach 3,Access to services,
5,Quintile,W01000793,Llangyfelach 3,Housing,
5,Quintile,W01000793,Llangyfelach 3,Community safety,
4,Quintile,W01000793,Llangyfelach 3,Physical environment,
4,Quintile,W01000794,Llansamlet 1,WIMD,
4,Quintile,W01000794,Llansamlet 1,Income,
3,Quintile,W01000794,Llansamlet 1,Employment,
4,Quintile,W01000794,Llansamlet 1,Health,
4,Quintile,W01000794,Llansamlet 1,Education,
2,Quintile,W01000794,Llansamlet 1,Access to services,
5,Quintile,W01000794,Llansamlet 1,Housing,
5,Quintile,W01000794,Llansamlet 1,Community safety,
2,Quintile,W01000794,Llansamlet 1,Physical environment,
4,Quintile,W01000795,Llansamlet 2,WIMD,
4,Quintile,W01000795,Llansamlet 2,Income,
4,Quintile,W01000795,Llansamlet 2,Employment,
4,Quintile,W01000795,Llansamlet 2,Health,
4,Quintile,W01000795,Llansamlet 2,Education,
3,Quintile,W01000795,Llansamlet 2,Access to services,
5,Quintile,W01000795,Llansamlet 2,Housing,
2,Quintile,W01000795,Llansamlet 2,Community safety,
3,Quintile,W01000795,Llansamlet 2,Physical environment,
4,Quintile,W01000797,Llansamlet 4,WIMD,
4,Quintile,W01000797,Llansamlet 4,Income,
3,Quintile,W01000797,Llansamlet 4,Employment,
4,Quintile,W01000797,Llansamlet 4,Health,
4,Quintile,W01000797,Llansamlet 4,Education,
4,Quintile,W01000797,Llansamlet 4,Access to services,
4,Quintile,W01000797,Llansamlet 4,Housing,
4,Quintile,W01000797,Llansamlet 4,Community safety,
2,Quintile,W01000797,Llansamlet 4,Physical environment,
4,Quintile,W01000798,Llansamlet 5,WIMD,
3,Quintile,W01000798,Llansamlet 5,Income,
2,Quintile,W01000798,Llansamlet 5,Employment,
3,Quintile,W01000798,Llansamlet 5,Health,
3,Quintile,W01000798,Llansamlet 5,Education,
5,Quintile,W01000798,Llansamlet 5,Access to services,
5,Quintile,W01000798,Llansamlet 5,Housing,
4,Quintile,W01000798,Llansamlet 5,Community safety,
4,Quintile,W01000798,Llansamlet 5,Physical environment,
1,Quintile,W01000799,Llansamlet 6,WIMD,
1,Quintile,W01000799,Llansamlet 6,Income,
1,Quintile,W01000799,Llansamlet 6,Employment,
1,Quintile,W01000799,Llansamlet 6,Health,
2,Quintile,W01000799,Llansamlet 6,Education,
2,Quintile,W01000799,Llansamlet 6,Access to services,
3,Quintile,W01000799,Llansamlet 6,Housing,
2,Quintile,W01000799,Llansamlet 6,Community safety,
5,Quintile,W01000799,Llansamlet 6,Physical environment,
5,Quintile,W01000800,Llansamlet 7,WIMD,
5,Quintile,W01000800,Llansamlet 7,Income,
5,Quintile,W01000800,Llansamlet 7,Employment,
4,Quintile,W01000800,Llansamlet 7,Health,
4,Quintile,W01000800,Llansamlet 7,Education,
2,Quintile,W01000800,Llansamlet 7,Access to services,
4,Quintile,W01000800,Llansamlet 7,Housing,
5,Quintile,W01000800,Llansamlet 7,Community safety,
1,Quintile,W01000800,Llansamlet 7,Physical environment,
1,Quintile,W01000801,Llansamlet 8,WIMD,
1,Quintile,W01000801,Llansamlet 8,Income,
1,Quintile,W01000801,Llansamlet 8,Employment,
1,Quintile,W01000801,Llansamlet 8,Health,
1,Quintile,W01000801,Llansamlet 8,Education,
2,Quintile,W01000801,Llansamlet 8,Access to services,
4,Quintile,W01000801,Llansamlet 8,Housing,
2,Quintile,W01000801,Llansamlet 8,Community safety,
4,Quintile,W01000801,Llansamlet 8,Physical environment,
3,Quintile,W01000802,Llwchwr 4,WIMD,
2,Quintile,W01000802,Llwchwr 4,Income,
2,Quintile,W01000802,Llwchwr 4,Employment,
2,Quintile,W01000802,Llwchwr 4,Health,
3,Quintile,W01000802,Llwchwr 4,Education,
2,Quintile,W01000802,Llwchwr 4,Access to services,
4,Quintile,W01000802,Llwchwr 4,Housing,
3,Quintile,W01000802,Llwchwr 4,Community safety,
4,Quintile,W01000802,Llwchwr 4,Physical environment,
3,Quintile,W01000803,Clydach and Llangyfelach,WIMD,
4,Quintile,W01000803,Clydach and Llangyfelach,Income,
4,Quintile,W01000803,Clydach and Llangyfelach,Employment,
4,Quintile,W01000803,Clydach and Llangyfelach,Health,
4,Quintile,W01000803,Clydach and Llangyfelach,Education,
1,Quintile,W01000803,Clydach and Llangyfelach,Access to services,
1,Quintile,W01000803,Clydach and Llangyfelach,Housing,
4,Quintile,W01000803,Clydach and Llangyfelach,Community safety,
2,Quintile,W01000803,Clydach and Llangyfelach,Physical environment,
5,Quintile,W01000804,Mayals 1,WIMD,
5,Quintile,W01000804,Mayals 1,Income,
5,Quintile,W01000804,Mayals 1,Employment,
5,Quintile,W01000804,Mayals 1,Health,
5,Quintile,W01000804,Mayals 1,Education,
2,Quintile,W01000804,Mayals 1,Access to services,
5,Quintile,W01000804,Mayals 1,Housing,
4,Quintile,W01000804,Mayals 1,Community safety,
2,Quintile,W01000804,Mayals 1,Physical environment,
5,Quintile,W01000805,Mayals 2,WIMD,
5,Quintile,W01000805,Mayals 2,Income,
5,Quintile,W01000805,Mayals 2,Employment,
5,Quintile,W01000805,Mayals 2,Health,
5,Quintile,W01000805,Mayals 2,Education,
2,Quintile,W01000805,Mayals 2,Access to services,
5,Quintile,W01000805,Mayals 2,Housing,
5,Quintile,W01000805,Mayals 2,Community safety,
5,Quintile,W01000805,Mayals 2,Physical environment,
3,Quintile,W01000806,Morriston 1,WIMD,
3,Quintile,W01000806,Morriston 1,Income,
3,Quintile,W01000806,Morriston 1,Employment,
3,Quintile,W01000806,Morriston 1,Health,
3,Quintile,W01000806,Morriston 1,Education,
2,Quintile,W01000806,Morriston 1,Access to services,
4,Quintile,W01000806,Morriston 1,Housing,
4,Quintile,W01000806,Morriston 1,Community safety,
1,Quintile,W01000806,Morriston 1,Physical environment,
5,Quintile,W01000807,Morriston 2,WIMD,
4,Quintile,W01000807,Morriston 2,Income,
5,Quintile,W01000807,Morriston 2,Employment,
4,Quintile,W01000807,Morriston 2,Health,
4,Quintile,W01000807,Morriston 2,Education,
3,Quintile,W01000807,Morriston 2,Access to services,
5,Quintile,W01000807,Morriston 2,Housing,
4,Quintile,W01000807,Morriston 2,Community safety,
3,Quintile,W01000807,Morriston 2,Physical environment,
4,Quintile,W01000808,Morriston 3,WIMD,
3,Quintile,W01000808,Morriston 3,Income,
3,Quintile,W01000808,Morriston 3,Employment,
3,Quintile,W01000808,Morriston 3,Health,
4,Quintile,W01000808,Morriston 3,Education,
3,Quintile,W01000808,Morriston 3,Access to services,
4,Quintile,W01000808,Morriston 3,Housing,
3,Quintile,W01000808,Morriston 3,Community safety,
3,Quintile,W01000808,Morriston 3,Physical environment,
2,Quintile,W01000809,Morriston 4,WIMD,
3,Quintile,W01000809,Morriston 4,Income,
2,Quintile,W01000809,Morriston 4,Employment,
2,Quintile,W01000809,Morriston 4,Health,
2,Quintile,W01000809,Morriston 4,Education,
5,Quintile,W01000809,Morriston 4,Access to services,
3,Quintile,W01000809,Morriston 4,Housing,
3,Quintile,W01000809,Morriston 4,Community safety,
1,Quintile,W01000809,Morriston 4,Physical environment,
1,Quintile,W01000810,Morriston 5,WIMD,
1,Quintile,W01000810,Morriston 5,Income,
1,Quintile,W01000810,Morriston 5,Employment,
1,Quintile,W01000810,Morriston 5,Health,
1,Quintile,W01000810,Morriston 5,Education,
2,Quintile,W01000810,Morriston 5,Access to services,
1,Quintile,W01000810,Morriston 5,Housing,
1,Quintile,W01000810,Morriston 5,Community safety,
4,Quintile,W01000810,Morriston 5,Physical environment,
1,Quintile,W01000811,Morriston 6,WIMD,
1,Quintile,W01000811,Morriston 6,Income,
1,Quintile,W01000811,Morriston 6,Employment,
1,Quintile,W01000811,Morriston 6,Health,
2,Quintile,W01000811,Morriston 6,Education,
4,Quintile,W01000811,Morriston 6,Access to services,
1,Quintile,W01000811,Morriston 6,Housing,
2,Quintile,W01000811,Morriston 6,Community safety,
2,Quintile,W01000811,Morriston 6,Physical environment,
1,Quintile,W01000812,Morriston 7,WIMD,
1,Quintile,W01000812,Morriston 7,Income,
1,Quintile,W01000812,Morriston 7,Employment,
1,Quintile,W01000812,Morriston 7,Health,
1,Quintile,W01000812,Morriston 7,Education,
5,Quintile,W01000812,Morriston 7,Access to services,
1,Quintile,W01000812,Morriston 7,Housing,
2,Quintile,W01000812,Morriston 7,Community safety,
1,Quintile,W01000812,Morriston 7,Physical environment,
4,Quintile,W01000813,Morriston 8,WIMD,
4,Quintile,W01000813,Morriston 8,Income,
3,Quintile,W01000813,Morriston 8,Employment,
3,Quintile,W01000813,Morriston 8,Health,
3,Quintile,W01000813,Morriston 8,Education,
5,Quintile,W01000813,Morriston 8,Access to services,
2,Quintile,W01000813,Morriston 8,Housing,
3,Quintile,W01000813,Morriston 8,Community safety,
2,Quintile,W01000813,Morriston 8,Physical environment,
1,Quintile,W01000814,Morriston 9,WIMD,
1,Quintile,W01000814,Morriston 9,Income,
1,Quintile,W01000814,Morriston 9,Employment,
1,Quintile,W01000814,Morriston 9,Health,
1,Quintile,W01000814,Morriston 9,Education,
2,Quintile,W01000814,Morriston 9,Access to services,
1,Quintile,W01000814,Morriston 9,Housing,
1,Quintile,W01000814,Morriston 9,Community safety,
2,Quintile,W01000814,Morriston 9,Physical environment,
4,Quintile,W01000815,Morriston 10,WIMD,
5,Quintile,W01000815,Morriston 10,Income,
3,Quintile,W01000815,Morriston 10,Employment,
4,Quintile,W01000815,Morriston 10,Health,
4,Quintile,W01000815,Morriston 10,Education,
1,Quintile,W01000815,Morriston 10,Access to services,
4,Quintile,W01000815,Morriston 10,Housing,
3,Quintile,W01000815,Morriston 10,Community safety,
2,Quintile,W01000815,Morriston 10,Physical environment,
5,Quintile,W01000816,Morriston 11,WIMD,
5,Quintile,W01000816,Morriston 11,Income,
5,Quintile,W01000816,Morriston 11,Employment,
4,Quintile,W01000816,Morriston 11,Health,
4,Quintile,W01000816,Morriston 11,Education,
2,Quintile,W01000816,Morriston 11,Access to services,
5,Quintile,W01000816,Morriston 11,Housing,
5,Quintile,W01000816,Morriston 11,Community safety,
2,Quintile,W01000816,Morriston 11,Physical environment,
1,Quintile,W01000817,Mynydd-bach 1,WIMD,
1,Quintile,W01000817,Mynydd-bach 1,Income,
1,Quintile,W01000817,Mynydd-bach 1,Employment,
1,Quintile,W01000817,Mynydd-bach 1,Health,
1,Quintile,W01000817,Mynydd-bach 1,Education,
3,Quintile,W01000817,Mynydd-bach 1,Access to services,
2,Quintile,W01000817,Mynydd-bach 1,Housing,
1,Quintile,W01000817,Mynydd-bach 1,Community safety,
5,Quintile,W01000817,Mynydd-bach 1,Physical environment,
